공종,작업명,단위작업명,기인물,재해형태,사고건수,단위작업명전체건수,비중(%),기인물 분류(VlookUp),구분(12대 기인물 = 중점관리대상),위험도 순위 (~12위),3년간 사고비중(19~21년)
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,거푸집,깔림 뒤집힘,1,49,2.0,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,거푸집,무너짐,1,49,2.0,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,콘크리트믹서,깔림 뒤집힘,1,49,2.0,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,콘크리트믹서,끼임,1,49,2.0,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,콘크리트펌프카,끼임,1,49,2.0,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,콘크리트펌프카,떨어짐,1,49,2.0,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,철골(철골구조물),떨어짐,1,49,2.0,건설자재,12대 기인물,2,8.5%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,"철근콘크리트자재(철근,콘크리트,PC)",떨어짐,1,49,2.0,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,"기타자재(내부마감재,시멘트,마대)",맞음,1,49,2.0,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,"기타자재(내부마감재,시멘트,마대)",부딪힘 접촉,1,49,2.0,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,동바리,무너짐,1,49,2.0,동바리,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,리프트,끼임,1,49,2.0,리프트,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,"지붕(처마,홈통)",떨어짐,1,49,2.0,마감재,12대 기인물,3,7.1%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,분류불능,원인미상,1,49,2.0,분류불능,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,비계,떨어짐,1,49,2.0,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,비계(일체형비계),떨어짐,1,49,2.0,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,슬라브단부,떨어짐,1,49,2.0,슬라브단부,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,작업발판/가설계단,떨어짐,1,49,2.0,작업발판/가설계단,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.4 콘크리트 작업,2.4.2 콘크리트 타설 및 다짐,흙막이가시설,떨어짐,1,49,2.0,흙막이가시설,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,거푸집,떨어짐,13,48,27.1,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",개구부(바닥개구부),떨어짐,8,48,16.7,개구부,12대 기인물,1,9.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",거푸집,떨어짐,7,48,14.6,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",비계,떨어짐,5,48,10.4,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,거푸집,맞음,5,48,10.4,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,비계,떨어짐,5,48,10.4,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,작업발판/가설계단,떨어짐,5,48,10.4,작업발판/가설계단,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",거푸집,절단 베임 찔림,3,48,6.2,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",작업발판/가설계단,떨어짐,3,48,6.2,작업발판/가설계단,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",거푸집,깔림 뒤집힘,2,48,4.2,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",고정식크레인,맞음,2,48,4.2,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",슬라브단부,떨어짐,2,48,4.2,슬라브단부,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,"철근콘크리트자재(철근,콘크리트,PC)",깔림 뒤집힘,2,48,4.2,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,계단,떨어짐,2,48,4.2,계단,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,벽체,깔림 뒤집힘,2,48,4.2,벽체,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,슬라브단부,떨어짐,2,48,4.2,슬라브단부,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,이동식비계,떨어짐,2,48,4.2,이동식비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반","각재(파이프,강관,합판)",떨어짐,1,48,2.1,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반","각재(파이프,강관,합판)",맞음(낙하물체),1,48,2.1,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",개구부(기타개구부),떨어짐,1,48,2.1,개구부,12대 기인물,1,9.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",고정식크레인,떨어짐,1,48,2.1,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",기타건설장비,깔림 뒤집힘,1,48,2.1,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",기타건설장비,부딪힘 접촉,1,48,2.1,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",이동식크레인,맞음,1,48,2.1,건설기계,12대 기인물,12,2.3%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",지게차,깔림 뒤집힘,1,48,2.1,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",트럭,깔림 뒤집힘,1,48,2.1,건설기계,12대 기인물,9,3.4%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반","철근콘크리트자재(철근,콘크리트,PC)",떨어짐,1,48,2.1,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반","철근콘크리트자재(철근,콘크리트,PC)",절단 베임 찔림,1,48,2.1,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",동바리,떨어짐,1,48,2.1,동바리,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반","지붕(처마,홈통)",떨어짐,1,48,2.1,마감재,12대 기인물,3,7.1%
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",방망,떨어짐,1,48,2.1,방망,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",분류불능,열사병,1,48,2.1,분류불능,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,"2.1.1 거푸집 자재반입, 가공, 운반",충전부,감전,1,48,2.1,전기,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,"각재(파이프,강관,합판)",맞음,1,48,2.1,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,개구부(바닥개구부),떨어짐,1,48,2.1,개구부,12대 기인물,1,9.0%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,거푸집,끼임,1,48,2.1,거푸집,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,철골(철골자재),맞음,1,48,2.1,건설자재,12대 기인물,2,8.5%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,계단,깔림 뒤집힘,1,48,2.1,계단,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,동바리,떨어짐,1,48,2.1,동바리,12대 기인물,11,3.0%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,바닥(바닥에 걸려 넘어짐),깔림 뒤집힘,1,48,2.1,바닥(바닥에 걸려 넘어짐),해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,분류불능,맞음,1,48,2.1,분류불능,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,사다리,떨어짐,1,48,2.1,사다리,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.1 거푸집 작업,2.1.3 거푸집 동바리 해체,토사,깔림 뒤집힘,1,48,2.1,토사,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,충전부,감전,9,47,19.1,전기,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,사다리,떨어짐,6,47,12.8,사다리,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,개구부(바닥개구부),떨어짐,3,47,6.4,개구부,12대 기인물,1,9.0%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,고소작업대,끼임,3,47,6.4,고소작업대,12대 기인물,6,4.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,"지붕(처마,홈통)",떨어짐,3,47,6.4,마감재,12대 기인물,3,7.1%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,"기타자재(내부마감재,시멘트,마대)",떨어짐,2,47,4.3,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,천장(판넬 등 마감재),떨어짐,2,47,4.3,마감재,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,전주,떨어짐,2,47,4.3,전기,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,거푸집,맞음,1,47,2.1,거푸집,12대 기인물,11,3.0%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,교통수단,부딪힘 접촉,1,47,2.1,건설기계,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,굴착기,떨어짐,1,47,2.1,건설기계,12대 기인물,5,4.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,이동식크레인,맞음,1,47,2.1,건설기계,12대 기인물,12,2.3%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,트럭,부딪힘 접촉,1,47,2.1,건설기계,12대 기인물,9,3.4%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,계단,떨어짐,1,47,2.1,계단,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,고소작업대,부딪힘 접촉,1,47,2.1,고소작업대,12대 기인물,6,4.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,기타구조물,떨어짐,1,47,2.1,기타구조물,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,"기타자재(내부마감재,시멘트,마대)",화재,1,47,2.1,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,"지붕(채광판,선라이트)",떨어짐,1,47,2.1,마감재,12대 기인물,3,7.1%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,말비계,떨어짐,1,47,2.1,말비계,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,바닥(바닥에 걸려 넘어짐),절단 베임 찔림,1,47,2.1,바닥(바닥에 걸려 넘어짐),해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,분류불능,원인미상,1,47,2.1,분류불능,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,사다리,감전,1,47,2.1,사다리,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,엘리베이터피트,떨어짐,1,47,2.1,엘리베이터피트,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,이동식비계,떨어짐,1,47,2.1,이동식비계,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.1 전기 설비 작업,5.1.2 전기설비 배선,토사,무너짐,1,47,2.1,토사,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,굴착기,깔림 뒤집힘,7,42,16.7,건설기계,12대 기인물,5,4.9%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,사다리,떨어짐,4,42,9.5,사다리,12대 기인물,4,6.9%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,수목,깔림 뒤집힘,4,42,9.5,수목,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,수목,떨어짐,4,42,9.5,수목,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,암석,끼임,3,42,7.1,암석,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,충전부,감전,3,42,7.1,전기,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,수목,맞음,2,42,4.8,수목,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,굴착기,맞음(낙하물체),1,42,2.4,건설기계,12대 기인물,5,4.9%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,지게차,부딪힘 접촉,1,42,2.4,건설기계,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,트럭,깔림 뒤집힘,1,42,2.4,건설기계,12대 기인물,9,3.4%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,트럭,떨어짐,1,42,2.4,건설기계,12대 기인물,9,3.4%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,트럭,부딪힘 접촉,1,42,2.4,건설기계,12대 기인물,9,3.4%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,철골(철골자재),끼임,1,42,2.4,건설자재,12대 기인물,2,8.5%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,계단,떨어짐,1,42,2.4,계단,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,고소작업대,떨어짐,1,42,2.4,고소작업대,12대 기인물,6,4.9%
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,"기타자재(내부마감재,시멘트,마대)",끼임,1,42,2.4,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,벽체,깔림 뒤집힘,1,42,2.4,벽체,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,벽체,떨어짐,1,42,2.4,벽체,해당없음,해당없음,해당없음
6. 조경공사,6.1 조경작업,6.1.2 조경 시공 및 설치,분류불능,화재,1,42,2.4,분류불능,해당없음,해당없음,해당없음
